conv_id,turn_no,speaker,utterance,emotion,empathy,politeness
41,7,victim,Yes everyone knows about this . My parents are supporting me . I am looking for the way to get rid of this marriage .,hopeful,,
41,8,counselor,"Ok sure , here are the assistance i can help you with : Police Complain , NGOs help , Women Support Group , Legal Assistance .  ",,highly empathetic,low polite
41,9,victim,I want to take legal support and to get free from this marriage as soon as possible .,hopeful,,
41,10,counselor,"Ok sure , please share me your location to assist you better ? ",,highly empathetic,highly polite
41,11,victim,I live in Tirupati - 987654 .,content,,
41,12,counselor,Could you please specify the location to assist you better ?,,non empathetic,highly polite
41,13,victim,"I live in Gadanki , Tirupati - 987654 . ",content,,
41,14,counselor,Ok thanks for your location . Here is the details : Gadanki Police Station Mira Mishra 98547##### .,,highly empathetic,highly polite
41,15,victim,Thanks for this support .,grateful,,
41,16,counselor,Do you need some other assistance ?,,non empathetic,low polite
41,17,victim,"No , thanks . ",sad,,
41,18,counselor,Ok take care . Have a great day .,,low empathetic,highly polite
42,0,counselor,Greetings ! this is rakshak a bot to help you in secure environment .,,highly empathetic,highly polite
42,1,victim,Hi Rakshak ! I am stuck in a marriage . I want to get free from this marriage .,hopeful,,
42,2,counselor,"Ok sure , may i know to whom i am talking with ? ",,low empathetic,low polite
42,3,victim,"I am Swarnima Sinha , 24 years old . ",surprised,,
42,4,counselor,"Hi Swarnima , please share me your problem in detail ? ",,non empathetic,highly polite
42,5,victim,"Yesterday , I got married but the man with whom I was married is not the same whom I met before marriage . Today morning I came to know that my so-called husband has a twin whom I met before marriage and I was supposed to get married with him . My so-called husband is mentally disturbed . I want freedom from this bloody marriage . ",sad,,
42,6,counselor,"Ok , have you share this issue to your parents/guardian ?  ",,low empathetic,low polite
42,7,victim,Yes everyone knows about this . My parents are supporting me . I am looking for the way to get rid of this marriage .,hopeful,,
42,8,counselor,"Ok sure , here are the assistance i can help you with : Police Complain , NGOs help , Women Support Group , Legal Assistance .  ",,highly empathetic,low polite
42,9,victim,Can you help me with few NGOs near my location ?,hopeful,,
42,10,counselor,"Yes sure , please share me your location to assist you better ? ",,highly empathetic,highly polite
42,11,victim,"I live in Renigunta , near Tirupati - 987654 . ",content,,
42,12,counselor,"Ok thanks for details . Here is the details of your nearest location ? Mahila Suraksha , Mohini Rani 98578##### Near , Renigunta , Tirupati - 987654 .   ",,non empathetic,highly polite
42,13,victim,Thanks for this information . Can you tell me the complete address of this NGO ?,grateful,,
42,14,counselor,Do you need some other assistance ?,,non empathetic,low polite
42,15,victim,"No , thanks .  ",sad,,
42,16,counselor,Ok take care . Have a nice day .,,low empathetic,low polite
43,0,counselor,Greetings ! this is rakshak a bot to help you in secure environment .,,highly empathetic,highly polite
43,1,victim,Hi Rakshak ! I am stuck in a marriage . I want to get free from this marriage .,hopeful,,
43,2,counselor,"Ok sure , may i know to whom i am talking with ? ",,low empathetic,low polite
43,3,victim,"I am Swarnima Sinha , 24 years old . ",surprised,,
43,4,counselor,"Hi Swarnima , please share me your problem in detail ? ",,non empathetic,highly polite
43,5,victim,"Yesterday , I got married but the man with whom I was married is not the same whom I met before marriage . Today morning I came to know that my so-called husband has a twin whom I met before marriage and I was supposed to get married with him . My so-called husband is mentally disturbed . I want freedom from this bloody marriage . ",sad,,
43,6,counselor,"Ok , have you share this issue to your parents/guardian ?  ",,low empathetic,low polite
43,7,victim,Yes everyone knows about this . My parents are supporting me . I am looking for the way to get rid of this marriage .,hopeful,,
43,8,counselor,"Ok sure , here are the assistance i can help you with : Police Complain , NGOs help , Women Support Group , Legal Assistance .  ",,highly empathetic,low polite
43,9,victim,I want to go for police complain .,hopeful,,
43,10,counselor,Ok would you go for online/offline complain ?,,non empathetic,highly polite
43,11,victim,I want to go for offline police complain .,hopeful,,
43,12,counselor,"Ok sure , please share me your current location to assist you better ? ",,highly empathetic,highly polite
43,13,victim,"I live in Nendragunta , near Tirupati - 745674 . ",content,,
43,14,counselor,"Ok thanks for your location . Here is the details of police station near your house : Nendragunta Police Station , M K Ramkrishnan 98578##### .  ",,highly empathetic,highly polite
43,15,victim,Thanks for this information .,grateful,,
43,16,counselor,Do you need some other assistance ?,,non empathetic,low polite
43,17,victim,How far it is from my location ?,afraid,,
43,18,counselor,"Yes , its 4.1 km from your location ? ",,non empathetic,low polite
43,19,victim,Thanks for the help .,grateful,,
43,20,counselor,Do you need some other assistance ?,,non empathetic,low polite
43,21,victim,"No , thanks . Bye . ",sad,,
43,22,counselor,Ok take care . Have a great day .,,low empathetic,highly polite
44,0,counselor,Good evening from Rakshak ! How may I help you today ?,,low empathetic,highly polite
44,1,victim,I need help .,afraid,,
44,2,counselor,I will surely help you . May I know whom am I interacting with ?,,low empathetic,highly polite
44,3,victim,I am Rishika of 16 .,sad,,
44,4,counselor,"Hello Rishika , kindly tell me your problem . ",,highly empathetic,highly polite
44,5,victim,I want to complain in police for lodging FIR about my harassment case .,angry,,
44,6,counselor,Harassment is such a bad thing . Could you please tell me whether you know the accused or not ?,,low empathetic,highly polite
44,7,victim,"Yes , i know that bastard . ",confident,,
44,8,counselor,Kindly elaborate your problem so that I can assit you better .,,non empathetic,low polite
44,9,victim,"It was last friday , i was returning from my college and 2 person were hidden in a near side of the road . They came and sat me on the bike . Those monsters took me to lonely place and beaten me with the belt and threatened me not to disclosed to police that what had happened with seema , one of my friend .  ",afraid,,
44,10,counselor,"This is disgusting . You can opt for the following assistance in this case : Police Complain , Women Support Group Help , NGOs Help , Legal Help , Medical Assistance , Counseling . Please let me know any of the above mentioned assistance you want to opt .  ",,non empathetic,highly polite
44,11,victim,I would like to go for NGOs help .,hopeful,,
44,12,counselor,Can you please tell me your location so that I can find the near by NGOs for you ?,,highly empathetic,highly polite
44,13,victim,"I am from Aminabd Lucknow , UP 584858 .  ",afraid,,
44,14,counselor,"Thanks for the information . You can visit Balika Suraksha NGO , 2nd Floor XYZ Bhawan , Aminabad Lucknow , UP 584858 . Contact No. : 542-2233445 ",,highly empathetic,highly polite
44,15,victim,"Ok , thanks . Does this facility provide online also ? ",afraid,,
44,16,counselor,You can visit the NGOs office for further information .,,highly empathetic,impolite
44,17,victim,Is there any mobile number available to this NGO ?,afraid,,
44,18,counselor,"You can contact Ms. Debina Banerjee . Secretarty , Balika Suraksha Mobile No. : 9876543210   ",,non empathetic,low polite
44,19,victim,"Ok , thanks a lot . ",grateful,,
44,20,counselor,Do you need any other assistance ?,,non empathetic,low polite
44,21,victim,"No , thanks . Bye .  ",sad,,
44,22,counselor,Thank you for choosing Rakshak . Have a nice day !,,highly empathetic,highly polite
45,0,counselor,Greeting from Rakshak . How may I assist you today ?,,highly empathetic,highly polite
45,1,victim,I need help from someone .,afraid,,
45,2,counselor,"Yes sure , I will help you . May I know whom I am talking to ? ",,low empathetic,highly polite
45,3,victim,I am Shipra of 21 from Bihar .,hopeful,,
45,4,counselor,"Hello Shipra , please tell me your problem .  ",,highly empathetic,highly polite
45,5,victim,I am daily based worker in a hair parlor near my house and i love my work so much . But from Last one week i am so disturbed and attempt the suicide also . I need help .,sad,,
45,6,counselor,Please don't try to kill yourself . This is not the solution to any problem . Could you please tell me why have you taken such a drastic step ?,,low empathetic,highly polite
45,7,victim,"Its because i didn't work in lockdown so my owner has hired another servant and forcing me to sleep with me if i want to resume the job , I need job because i have 5 dependent on me . I need help .  ",angry,,
45,8,counselor,"This is disgusting . Please don't take any wrong step . You can go for following assistance in case : Police Complain , NGOs Help , Women Support Group Help , Legal Help , SIUCAW   ",,non empathetic,highly polite
45,9,victim,Ok i would like to go for police complain .,hopeful,,
45,10,counselor,Please tell me how would you like to file police complain : online/offline ?,,non empathetic,highly polite
45,11,victim,I would prefer online complain option .,afraid,,
45,12,counselor,Kindly visit the national portal www.crimegainstwomen.gov.in for reporting your complain online .,,highly empathetic,low polite
